code,taxa_num,constant_sites_pct,n_unique_sites,pypythia_msa_difficulty,entropy_mean,entropy_median,entropy_var,entropy_pct_25,entropy_pct_75,entropy_min,entropy_max,av_gaps,msa_len,seq_max_len,seq_min_len,total_gaps,gaps_len_one,gaps_len_two,gaps_len_three,gaps_len_three_plus,avg_unique_gap,num_unique_gaps,gaps_1seq_len1,gaps_2seq_len1,gaps_all_except_1_len1,gaps_1seq_len2,gaps_2seq_len2,gaps_all_except_1_len2,gaps_1seq_len3,gaps_2seq_len3,gaps_all_except_1_len3,gaps_1seq_len3plus,gaps_2seq_len3plus,gaps_all_except_1_len3plus,num_cols_no_gaps,num_cols_1_gap,num_cols_2_gaps,num_cols_all_gaps_except1,msa_path,sp_score,normalized_sp_score,score
ANKRD27,40,0.787667248,1117,-1,0.154765335,0.154765335,0.13995449,0,0,0,2.254101678,4.689635791,1719,728,634,8896,3581,1725,703,2887,8.667832168,286,83,17,19,32,6,4,17,7,1,154,15,3,186,190,115,743,/Users/kpolonsky/Downloads/TEST//MSAs//ANKRD27_TRUE.fas,2290573.5,0.9985,0.0681
SLC35B3,40,0.80861244,330,-1,0.129293186,0.129293186,0.12630682,0,0,0,2.245113734,2.904275093,418,286,233,2152,1130,403,315,304,4.602564103,78,29,1,8,20,1,1,7,1,2,22,5,2,83,81,63,140,/Users/kpolonsky/Downloads/TEST//MSAs//SLC35B3_TRUE.fas,1103639.5,0.9999,0.0289
PAXBP1,40,0.849699399,583,-1,0.09974532,0.09974532,0.096677438,0,0,0,2.510976874,3.674770642,998,632,573,4360,2060,856,274,1170,5.952755906,127,49,5,16,15,1,8,14,0,2,49,5,5,338,165,60,352,/Users/kpolonsky/Downloads/TEST//MSAs//PAXBP1_TRUE.fas,2557833,0.9993,0.0175
XRCC6BP1,40,0.637681159,243,-1,0.226576504,0.226576504,0.159958661,0,0.34355883,0,2.195812311,3.104384134,276,187,143,1437,597,274,323,243,8.186440678,59,19,2,4,8,0,1,5,1,1,27,0,0,57,49,32,96,/Users/kpolonsky/Downloads/TEST//MSAs//XRCC6BP1_TRUE.fas,596375.5,0.9965,0.0275
ANKFN1,40,0.794258373,529,-1,0.133579425,0.133579425,0.112601004,0,0,0,2.151044606,3.748233447,836,521,453,3821,1547,633,459,1182,4.747474747,99,38,5,18,16,1,7,13,1,1,32,8,12,249,107,51,297,/Users/kpolonsky/Downloads/TEST//MSAs//ANKFN1_TRUE.fas,1999859,1.0009,0.0142
PARP6,40,0.862236629,363,-1,0.073556595,0.073556595,0.057941675,0,0,0,2.07456874,4.174919019,617,460,372,2161,880,477,246,558,4.985714286,70,23,2,8,11,1,5,9,0,4,27,3,5,230,105,20,171,/Users/kpolonsky/Downloads/TEST//MSAs//PARP6_TRUE.fas,1796122,0.999,0.008
JMJD1C,40,0.776751592,1704,-1,0.127073361,0.127073361,0.09409526,0,0,0,2.28001201,4.14247571,3140,1813,1660,13483,5501,2320,1452,4210,6.021148036,331,118,21,39,48,7,16,36,3,7,129,18,34,830,444,207,1175,/Users/kpolonsky/Downloads/TEST//MSAs//JMJD1C_TRUE.fas,7228353.5,0.9979,0.026
TXNDC12,40,0.772972973,148,-1,0.110180344,0.110180344,0.064997443,0,0,0,1.481093329,2.585831063,185,131,94,1101,588,162,190,161,5.541666667,24,9,3,8,3,0,1,5,0,1,7,1,1,54,42,11,63,/Users/kpolonsky/Downloads/TEST//MSAs//TXNDC12_TRUE.fas,496634.5,0.9902,0.0252
MCU,40,0.813636364,322,-1,0.114301213,0.114301213,0.091774038,0,0,0,1.780541364,4.210242588,440,278,221,1855,730,335,193,597,4.4,65,31,2,7,7,0,1,5,0,2,22,2,4,114,60,46,146,/Users/kpolonsky/Downloads/TEST//MSAs//MCU_TRUE.fas,1023194.5,1.0008,0.0212
SEMA3D,40,0.810366625,524,-1,0.129144069,0.129144069,0.125365269,0,0,0,2.191385413,3.540650407,791,546,427,3444,1671,622,312,839,5.714285714,105,35,5,13,19,3,3,14,1,2,37,4,4,220,164,65,235,/Users/kpolonsky/Downloads/TEST//MSAs//SEMA3D_TRUE.fas,2043505.5,0.9976,0.0176
SESN3,40,0.796238245,437,-1,0.136685041,0.136685041,0.122157582,0,0,0,1.989313758,4.302966102,638,374,308,2832,1228,572,128,904,6.340425532,94,37,6,8,15,1,1,11,2,1,31,5,6,134,112,54,235,/Users/kpolonsky/Downloads/TEST//MSAs//SESN3_TRUE.fas,1381146,0.9951,0.0266
ELTD1,40,0.733263598,721,-1,0.152952363,0.152952363,0.112394839,0,0.116906849,0,2.206105393,4.195567986,956,500,416,4648,1999,769,441,1439,4.906779661,118,46,8,15,9,2,5,16,0,0,47,10,4,215,94,42,330,/Users/kpolonsky/Downloads/TEST//MSAs//ELTD1_TRUE.fas,1717803.5,0.9972,0.0434
TMX1,40,0.753125,250,-1,0.151818442,0.151818442,0.119254958,0,0,0,1.922529732,3.96069869,320,194,142,1603,671,281,150,501,6.741935484,31,12,3,7,5,1,1,0,0,0,14,1,3,75,49,18,119,/Users/kpolonsky/Downloads/TEST//MSAs//TMX1_TRUE.fas,627129,0.998,0.024
CREBBP,40,0.841112214,1561,-1,0.126602159,0.126602159,0.139008863,0,0,0,2.517293662,3.777741083,3021,1675,1520,15140,7524,2475,1334,3807,5.645994832,387,144,19,53,58,6,17,39,4,4,146,25,15,687,425,192,1033,/Users/kpolonsky/Downloads/TEST//MSAs//CREBBP_TRUE.fas,6328300,0.9982,0.029
NUCB2,40,0.778037383,334,-1,0.145902622,0.145902622,0.127374516,0,0,0,1.932197411,2.989478718,428,281,255,2091,973,472,238,408,6.482758621,58,16,4,5,9,0,4,7,0,1,26,3,2,120,81,40,134,/Users/kpolonsky/Downloads/TEST//MSAs//NUCB2_TRUE.fas,1115613.5,0.9995,0.0118
ADNP,40,0.849958089,675,-1,0.09836155,0.09836155,0.090595694,0,0,0,2.415206578,3.466445428,1193,773,694,5424,2403,1308,284,1429,5.14379085,153,50,4,20,27,6,8,18,2,2,58,5,11,363,200,97,349,/Users/kpolonsky/Downloads/TEST//MSAs//ADNP_TRUE.fas,3027781,1.0008,0.0167
GLOD4,40,0.744761905,426,-1,0.177512902,0.177512902,0.151136639,0,0.116906849,0,2.06742749,4.026188835,525,267,211,2902,1110,668,199,925,8,88,29,5,6,8,3,1,11,0,0,40,6,3,61,66,29,220,/Users/kpolonsky/Downloads/TEST//MSAs//GLOD4_TRUE.fas,781720.5,0.9899,0.0575
CCDC83,40,0.674904943,444,-1,0.200861183,0.200861183,0.134319222,0,0.269988146,0,1.711970882,3.293702344,526,270,216,3541,1542,406,455,1138,5.909090909,110,28,3,1,23,3,2,13,1,1,46,7,3,67,70,21,218,/Users/kpolonsky/Downloads/TEST//MSAs//CCDC83_TRUE.fas,749251.5,0.9934,0.0626
WDR26,40,0.867052023,304,-1,0.068329946,0.068329946,0.045455977,0,0,0,1.765979014,3.752519597,519,397,322,1786,873,378,47,488,7.181818182,33,16,2,9,1,0,4,2,0,0,14,1,6,202,100,16,142,/Users/kpolonsky/Downloads/TEST//MSAs//WDR26_TRUE.fas,1584871,0.9982,0.011
TTC17,40,0.817629179,833,-1,0.121324607,0.121324607,0.110386232,0,0,0,2.473913194,3.955511168,1316,816,720,5507,2286,1147,555,1519,5.834482759,145,54,8,18,31,4,5,10,3,6,50,14,9,373,173,111,413,/Users/kpolonsky/Downloads/TEST//MSAs//TTC17_TRUE.fas,3161648,0.9959,0.0272
APBB2,40,0.842159917,656,-1,0.139765717,0.139765717,0.17018031,0,0,0,2.600868581,3.893059629,963,551,391,5115,2309,719,612,1475,7.979865772,149,34,4,8,24,2,2,14,3,5,77,9,3,121,142,76,399,/Users/kpolonsky/Downloads/TEST//MSAs//APBB2_TRUE.fas,1720512.5,0.9936,0.045
MLH1,40,0.805996473,711,-1,0.121406204,0.121406204,0.102401031,0,0,0,2.015598718,4.2680516,1134,593,459,5969,2683,1036,407,1843,8.298429319,191,49,14,16,32,1,4,22,1,2,88,15,6,146,151,85,482,/Users/kpolonsky/Downloads/TEST//MSAs//MLH1_TRUE.fas,1926809,1.0036,0.0509
AKTIP,40,0.825242718,217,-1,0.107017882,0.107017882,0.089755279,0,0,0,2.308671956,3.619190405,309,207,169,1334,549,202,160,423,5.444444444,36,7,1,8,5,1,1,7,0,0,17,1,2,110,38,17,91,/Users/kpolonsky/Downloads/TEST//MSAs//AKTIP_TRUE.fas,800260.5,0.9949,0.0228
MYB,40,0.80972973,624,-1,0.11595406,0.11595406,0.106944953,0,0,0,2.45017035,3.70267104,925,573,489,4268,1960,704,345,1259,6.132075472,106,41,6,15,16,3,4,12,1,2,37,6,9,256,144,59,301,/Users/kpolonsky/Downloads/TEST//MSAs//MYB_TRUE.fas,2123048,0.9984,0.0266
SNX16,40,0.75,334,-1,0.136226718,0.136226718,0.090275582,0,0.029226712,0,2.116738778,4.238021638,436,249,205,1941,893,372,126,550,7.784313725,51,15,3,2,9,0,2,5,0,1,22,3,2,100,55,46,166,/Users/kpolonsky/Downloads/TEST//MSAs//SNX16_TRUE.fas,912681.5,0.9992,0.0255
KDM1A,40,0.863447127,671,-1,0.086614451,0.086614451,0.085360703,0,0,0,2.384303463,4.099630403,1201,632,529,6223,2818,1058,641,1706,6.95,160,54,8,22,25,6,5,10,3,4,71,6,10,223,211,65,473,/Users/kpolonsky/Downloads/TEST//MSAs//KDM1A_TRUE.fas,2313588.5,0.9988,0.036
ABHD6,40,0.8173258,420,-1,0.128959159,0.128959159,0.114457017,0,0,0,2.135438365,4.318660647,531,274,222,2658,768,574,387,929,7.464646465,99,29,6,3,18,2,2,9,2,2,43,3,1,65,58,60,209,/Users/kpolonsky/Downloads/TEST//MSAs//ABHD6_TRUE.fas,885555,0.9896,0.0551
WWP1,40,0.775111111,721,-1,0.136118802,0.136118802,0.106625522,0,0,0,2.066821002,3.894911937,1125,660,591,5110,1883,1115,618,1494,6.43030303,165,64,12,14,18,4,12,12,0,4,71,7,6,277,183,96,425,/Users/kpolonsky/Downloads/TEST//MSAs//WWP1_TRUE.fas,2580461.5,1.0001,0.0212
DDAH1,40,0.737463127,279,-1,0.166170548,0.166170548,0.145422062,0,0.116906849,0,2.077762965,4.316148597,339,215,179,1319,618,46,185,470,7.314285714,35,13,3,5,6,1,0,1,0,0,15,4,4,78,46,39,90,/Users/kpolonsky/Downloads/TEST//MSAs//DDAH1_TRUE.fas,758444,1.0008,0.0169
RNF111,40,0.791290058,689,-1,0.119664284,0.119664284,0.093221288,0,0,0,2.120350824,4.299077987,1217,729,627,5206,2400,809,430,1567,6.125827815,151,44,6,15,30,3,4,16,1,3,61,10,9,249,237,101,427,/Users/kpolonsky/Downloads/TEST//MSAs//RNF111_TRUE.fas,2745830,1.0002,0.0271
SUZ12,40,0.767584098,406,-1,0.108480391,0.108480391,0.067204084,0,0,0,1.735881398,2.434230194,654,507,477,2676,1459,460,388,369,4.704918033,61,22,3,21,8,3,5,9,1,7,22,0,3,319,133,20,129,/Users/kpolonsky/Downloads/TEST//MSAs//SUZ12_TRUE.fas,2259759.5,0.9987,0.0065
AMDHD1,40,0.765696784,482,-1,0.17684572,0.17684572,0.169880947,0,0,0,2.470002726,4.553035357,653,363,275,2998,1275,564,315,844,6.055555556,90,27,2,8,15,1,2,15,3,0,33,2,6,109,107,36,283,/Users/kpolonsky/Downloads/TEST//MSAs//AMDHD1_TRUE.fas,1135180.5,0.998,0.0296
RORB,40,0.84375,354,-1,0.112737067,0.112737067,0.115540918,0,0,0,2.021086208,3.301940178,512,332,272,2474,1123,385,203,763,5.328358209,67,20,3,10,12,1,3,6,0,0,29,6,5,143,91,24,186,/Users/kpolonsky/Downloads/TEST//MSAs//RORB_TRUE.fas,1298213.5,0.9992,0.0155
DERL1,40,0.824712644,245,-1,0.119306366,0.119306366,0.105190039,0,0,0,2.190568551,4.56374502,348,207,146,1506,759,74,49,624,6.761904762,42,12,2,4,6,1,0,6,0,1,18,1,3,77,64,18,156,/Users/kpolonsky/Downloads/TEST//MSAs//DERL1_TRUE.fas,709793.5,1.0027,0.0237
POU2F1,40,0.796576032,679,-1,0.128094935,0.128094935,0.101687962,0,0,0,1.856715175,4.499785592,993,529,437,4664,2073,615,446,1530,6.97037037,135,47,1,18,17,1,2,18,3,1,53,3,10,177,143,61,416,/Users/kpolonsky/Downloads/TEST//MSAs//POU2F1_TRUE.fas,1837400,0.999,0.0364
PLEK2,40,0.760233918,255,-1,0.167622782,0.167622782,0.146979874,0,0,0,2.287095801,2.987421384,342,242,188,1749,970,287,233,259,4.777777778,45,19,0,9,7,1,3,4,0,3,15,1,3,114,48,17,92,/Users/kpolonsky/Downloads/TEST//MSAs//PLEK2_TRUE.fas,829674.5,0.9987,0.0297
AGBL5,40,0.800168634,815,-1,0.130361856,0.130361856,0.118840151,0,0,0,2.46251321,4.00311042,1186,649,566,5787,2539,861,586,1801,7.353741497,147,45,5,11,20,4,5,23,2,3,59,13,9,208,163,111,477,/Users/kpolonsky/Downloads/TEST//MSAs//AGBL5_TRUE.fas,2335526.5,0.9985,0.0333
SLC38A1,40,0.73816156,514,-1,0.16797757,0.16797757,0.126066544,0,0.119246926,0,2.322673387,4.520286396,718,314,260,3771,1672,630,393,1076,9.230769231,143,40,6,7,25,1,0,13,3,0,65,9,2,61,84,60,319,/Users/kpolonsky/Downloads/TEST//MSAs//SLC38A1_TRUE.fas,985495.5,1.0105,0.0641
SGPL1,40,0.800235018,557,-1,0.14684238,0.14684238,0.139163506,0,0,0,2.284584406,5.039969643,851,407,321,3953,1748,604,273,1328,6.525252525,99,38,9,7,13,3,5,10,2,1,38,5,6,149,94,35,368,/Users/kpolonsky/Downloads/TEST//MSAs//SGPL1_TRUE.fas,1256561.5,1.0045,0.0502
CTTNBP2NL,40,0.796758105,600,-1,0.137529628,0.137529628,0.132217376,0,0,0,2.190672201,3.507951141,802,441,376,4339,1860,861,461,1157,4.821917808,146,48,7,9,28,4,7,17,5,1,53,10,5,141,110,102,307,/Users/kpolonsky/Downloads/TEST//MSAs//CTTNBP2NL_TRUE.fas,1593402,0.9974,0.0311
SLC39A9,40,0.729651163,281,-1,0.169320921,0.169320921,0.129936435,0,0.119246926,0,2.031055795,3.422626026,344,216,176,1706,932,243,50,481,5.153846154,52,22,0,6,8,2,1,4,2,0,18,3,4,69,75,24,133,/Users/kpolonsky/Downloads/TEST//MSAs//SLC39A9_TRUE.fas,794792,1.0003,0.0317
CLN5,40,0.770742358,378,-1,0.160962231,0.160962231,0.149600953,0,0,0,2.138132629,3.5358615,458,283,199,2426,988,536,309,593,6.244680851,94,26,5,5,18,1,0,12,0,1,38,8,0,65,74,38,176,/Users/kpolonsky/Downloads/TEST//MSAs//CLN5_TRUE.fas,892165.5,0.9996,0.0342
FAM65B,40,0.767012687,1085,-1,0.164991823,0.164991823,0.148936173,0,0,0,2.345889469,4.393637954,1734,774,676,9148,3524,1859,635,3130,7.280757098,317,84,11,18,47,5,4,32,2,4,154,14,11,197,217,131,828,/Users/kpolonsky/Downloads/TEST//MSAs//FAM65B_TRUE.fas,2575192.5,1.0013,0.0548
PAK1,40,0.826241135,368,-1,0.113555394,0.113555394,0.109157004,0,0,0,2.08055716,3.358231707,564,361,329,2624,1261,408,231,724,5.890625,64,21,2,10,5,2,4,8,0,0,30,4,5,160,103,36,172,/Users/kpolonsky/Downloads/TEST//MSAs//PAK1_TRUE.fas,1419279.5,1.0077,0.027
TM4SF1,40,0.780058651,259,-1,0.178532053,0.178532053,0.180321623,0,0,0,2.197935464,4.536353468,341,162,116,1788,838,238,45,667,6.56626506,83,27,2,3,14,1,0,8,1,0,34,7,2,31,36,23,146,/Users/kpolonsky/Downloads/TEST//MSAs//TM4SF1_TRUE.fas,426676,0.9939,0.0813
ACO1,40,0.827220077,701,-1,0.120169014,0.120169014,0.112838177,0,0,0,2.163098075,3.763282051,1036,634,537,4875,1991,874,571,1439,6.251748252,143,37,9,16,25,1,3,14,0,3,67,2,7,236,177,70,321,/Users/kpolonsky/Downloads/TEST//MSAs//ACO1_TRUE.fas,2349628.5,0.9959,0.0288
GINS4,40,0.771626298,233,-1,0.1671526,0.1671526,0.149295578,0,0,0,2.040138632,3.354292624,289,187,130,1654,931,170,121,432,5.788461538,52,17,1,4,11,1,1,4,0,1,20,7,0,51,60,19,85,/Users/kpolonsky/Downloads/TEST//MSAs//GINS4_TRUE.fas,582044,1.0016,0.0264
TRIT1,40,0.744680851,419,-1,0.17289249,0.17289249,0.14054921,0,0.116906849,0,2.007658765,4.081739783,564,323,269,2667,1018,430,205,1014,6.434782609,69,22,5,7,11,3,2,6,1,1,30,2,5,127,82,45,217,/Users/kpolonsky/Downloads/TEST//MSAs//TRIT1_TRUE.fas,1144287,0.9924,0.0298
TPMT,40,0.774725275,283,-1,0.155398267,0.155398267,0.127144236,0,0,0,1.761266868,4.453732913,364,188,137,1902,660,321,102,819,6.217391304,69,23,3,2,11,1,0,6,0,1,29,5,3,59,38,22,160,/Users/kpolonsky/Downloads/TEST//MSAs//TPMT_TRUE.fas,528798,0.9905,0.0587
ADAM10,40,0.808791209,584,-1,0.111377587,0.111377587,0.089718188,0,0,0,2.226852199,4.008534504,910,523,423,4101,1794,484,404,1419,7.451327434,113,30,8,14,25,3,4,10,4,3,48,1,5,215,173,55,323,/Users/kpolonsky/Downloads/TEST//MSAs//ADAM10_TRUE.fas,2083880,0.9961,0.0255
ATG4C,40,0.806722689,435,-1,0.107560993,0.107560993,0.082517929,0,0,0,2.329093739,4.34853052,595,338,273,2654,946,540,268,900,6.72,75,19,2,5,12,3,3,13,0,0,31,4,5,110,102,39,227,/Users/kpolonsky/Downloads/TEST//MSAs//ATG4C_TRUE.fas,1254516.5,1.0013,0.025
DNTT,40,0.727115717,458,-1,0.182518423,0.182518423,0.145390365,0,0.119246926,0,2.265967272,3.340931293,579,352,299,3071,1407,561,265,838,4.426966292,89,35,5,15,8,2,3,5,3,1,41,6,6,147,69,28,195,/Users/kpolonsky/Downloads/TEST//MSAs//DNTT_TRUE.fas,1234083.5,0.9972,0.0297
TNFAIP3,40,0.795053004,840,-1,0.180085572,0.180085572,0.194762297,0,0,0,2.568940925,3.909032671,1132,555,478,6244,2251,1188,975,1830,6.877358491,212,66,8,9,26,3,3,23,1,2,97,12,4,113,139,83,437,/Users/kpolonsky/Downloads/TEST//MSAs//TNFAIP3_TRUE.fas,1777800,0.9919,0.0541
DICER1,40,0.827978056,1371,-1,0.130632204,0.130632204,0.132020852,0,0,0,2.177296034,4.0940812,2552,1350,1248,12266,5448,1996,893,3929,6.214084507,355,123,19,43,56,7,10,29,9,3,147,10,22,579,355,152,985,/Users/kpolonsky/Downloads/TEST//MSAs//DICER1_TRUE.fas,5067408,0.998,0.0326
RB1,40,0.784648188,627,-1,0.128929351,0.128929351,0.100753621,0,0,0,2.094423829,3.374565325,938,627,568,4026,1752,937,467,870,4.133333333,105,41,10,18,14,3,9,13,0,2,37,7,7,324,142,61,276,/Users/kpolonsky/Downloads/TEST//MSAs//RB1_TRUE.fas,2486127,0.998,0.0161
CDS1,40,0.825819672,360,-1,0.123478213,0.123478213,0.12483754,0,0,0,2.11438517,2.998397436,488,328,278,2496,1224,478,185,609,6.818181818,55,16,3,7,9,0,6,2,3,1,28,4,5,127,102,36,140,/Users/kpolonsky/Downloads/TEST//MSAs//CDS1_TRUE.fas,1261980,0.9975,0.014
NDUFS3,40,0.819371728,283,-1,0.110513285,0.110513285,0.101043102,0,0,0,2.282255722,3.887918486,382,202,164,2061,988,226,179,668,5,56,20,3,9,6,1,1,7,1,2,23,1,6,85,48,28,155,/Users/kpolonsky/Downloads/TEST//MSAs//NDUFS3_TRUE.fas,717194,0.9946,0.0256
BBS7,40,0.777638191,550,-1,0.125093707,0.125093707,0.096102442,0,0,0,2.328179338,3.402298851,796,500,446,3828,1936,730,280,882,7.075268817,93,35,5,11,19,4,4,6,2,4,33,5,3,192,149,72,263,/Users/kpolonsky/Downloads/TEST//MSAs//BBS7_TRUE.fas,1977192.5,0.9985,0.019
ST7,40,0.870927318,449,-1,0.073702005,0.073702005,0.059816387,0,0,0,2.081381857,5.900032041,798,364,310,3121,1220,586,240,1075,9.804123711,97,27,1,12,17,1,4,7,0,2,46,2,6,130,101,50,347,/Users/kpolonsky/Downloads/TEST//MSAs//ST7_TRUE.fas,1394283,1.0033,0.0333
DCUN1D4,40,0.842105263,234,-1,0.121583894,0.121583894,0.137141108,0,0,0,2.329210554,3.612403101,323,212,161,1548,799,253,163,333,6.4,45,14,1,3,3,3,0,5,0,1,23,1,1,69,66,13,107,/Users/kpolonsky/Downloads/TEST//MSAs//DCUN1D4_TRUE.fas,728335.5,0.9971,0.0386
CCDC149,40,0.755526658,571,-1,0.179714784,0.179714784,0.170795971,0,0,0,2.277875748,3.445916115,769,373,297,4983,2112,1100,379,1392,7.232704403,159,45,9,3,28,3,3,19,2,0,67,4,1,78,121,72,308,/Users/kpolonsky/Downloads/TEST//MSAs//CCDC149_TRUE.fas,1158612.5,0.9943,0.0631
SLC13A1,40,0.719321149,608,-1,0.193830989,0.193830989,0.171468158,0,0.121692403,0,2.434620266,3.502181289,766,440,370,4126,2032,511,278,1305,5.828358209,134,51,5,12,20,3,0,12,1,2,51,5,4,136,143,65,251,/Users/kpolonsky/Downloads/TEST//MSAs//SLC13A1_TRUE.fas,1463247,0.9922,0.0326
MOB1B,40,0.800904977,168,-1,0.134655766,0.134655766,0.122881769,0,0,0,1.735881398,2.638111888,221,156,132,1144,606,225,116,197,6.064516129,31,12,0,3,7,1,4,0,0,0,12,3,0,66,64,7,59,/Users/kpolonsky/Downloads/TEST//MSAs//MOB1B_TRUE.fas,633080.5,1.0007,0.018
ZSWIM6,40,0.875729775,543,-1,0.080334666,0.080334666,0.077446047,0,0,0,2.089123309,4.003958971,1199,659,618,5557,2426,1121,395,1615,6.5125,160,54,7,19,19,0,8,15,2,3,72,8,11,235,265,103,455,/Users/kpolonsky/Downloads/TEST//MSAs//ZSWIM6_TRUE.fas,2827948,1.0054,0.0351
ACVR1,40,0.852542373,372,-1,0.098461259,0.098461259,0.091812841,0,0,0,2.233074795,4.152988048,590,373,285,2510,1044,389,164,913,5.068965517,58,22,2,6,6,2,1,5,2,1,25,5,9,175,67,18,215,/Users/kpolonsky/Downloads/TEST//MSAs//ACVR1_TRUE.fas,1392074.5,0.9994,0.0182
RAB11FIP4,40,0.83427283,627,-1,0.134314974,0.134314974,0.152004494,0,0,0,2.302307619,4.548818547,887,419,313,4486,1553,1015,487,1431,7.692307692,130,39,7,8,20,3,2,9,4,2,62,12,5,95,133,69,391,/Users/kpolonsky/Downloads/TEST//MSAs//RAB11FIP4_TRUE.fas,1403959.5,0.9976,0.0509
SLC35B4,40,0.826086957,330,-1,0.122069664,0.122069664,0.112209451,0,0,0,2.062341045,3.904863481,460,261,209,2344,904,390,310,740,6.333333333,54,13,4,6,13,2,3,4,1,2,24,5,5,112,67,29,160,/Users/kpolonsky/Downloads/TEST//MSAs//SLC35B4_TRUE.fas,930041.5,0.995,0.0332
ST8SIA4,40,0.864457831,203,-1,0.079761637,0.079761637,0.062596073,0,0,0,1.478625876,3.773728814,332,252,199,1180,655,128,81,316,5.970588235,34,11,1,6,6,1,1,0,0,2,17,2,1,132,59,13,87,/Users/kpolonsky/Downloads/TEST//MSAs//ST8SIA4_TRUE.fas,994366.5,0.9998,0.0056
BCAS1,40,0.714648603,838,-1,0.199099208,0.199099208,0.159532926,0,0.202273002,0,2.254478113,4.924111431,1181,453,379,6246,2126,1257,647,2216,8.074418605,215,68,7,7,33,2,1,25,1,1,89,14,5,88,89,56,584,/Users/kpolonsky/Downloads/TEST//MSAs//BCAS1_TRUE.fas,1121740.5,0.9761,0.0936
FYCO1,40,0.730165123,1578,-1,0.192597778,0.192597778,0.161246614,0,0.124250837,0,2.350788745,4.458984666,2483,1035,943,13434,4604,2663,1348,4819,8.310699588,486,150,19,16,54,12,5,51,6,2,231,30,9,215,306,174,1164,/Users/kpolonsky/Downloads/TEST//MSAs//FYCO1_TRUE.fas,3068510,0.9906,0.0683
MAN1A1,40,0.810325477,622,-1,0.137652048,0.137652048,0.131812752,0,0,0,2.478142038,3.904435299,891,505,429,4374,1643,720,705,1306,6.692307692,104,28,6,11,18,4,3,12,2,8,46,9,3,186,128,48,349,/Users/kpolonsky/Downloads/TEST//MSAs//MAN1A1_TRUE.fas,1832900,1.0008,0.0268
HSD17B4,40,0.712943633,718,-1,0.181400668,0.181400668,0.147291977,0,0.124250837,0,2.178940246,3.888528577,958,500,416,4934,2303,624,346,1661,6.687116564,163,52,0,10,25,2,2,12,4,0,74,7,6,142,150,71,412,/Users/kpolonsky/Downloads/TEST//MSAs//HSD17B4_TRUE.fas,1747654.5,0.9936,0.0437
TCF4,40,0.869701727,370,-1,0.101755058,0.101755058,0.111437819,0,0,0,2.526841599,3.648829431,637,476,413,2093,1085,483,45,480,5.177419355,62,29,2,10,12,1,4,5,0,0,16,2,3,277,112,33,144,/Users/kpolonsky/Downloads/TEST//MSAs//TCF4_TRUE.fas,1973622,0.9989,0.0092
SH3TC2,40,0.755392382,1293,-1,0.15834925,0.15834925,0.129037797,0,0,0,2.175097285,4.485109983,2179,896,790,11820,4765,2025,1308,3722,8.410614525,358,97,9,18,62,5,9,30,3,1,169,19,9,197,234,158,983,/Users/kpolonsky/Downloads/TEST//MSAs//SH3TC2_TRUE.fas,2872441,1.0034,0.0728
TMPRSS11D,40,0.730337079,532,-1,0.191606691,0.191606691,0.163959655,0,0.121692403,0,2.28225431,4.13404951,712,299,241,4282,1788,690,469,1335,11.72380952,105,25,7,4,16,6,0,11,4,4,53,8,7,55,81,38,357,/Users/kpolonsky/Downloads/TEST//MSAs//TMPRSS11D_TRUE.fas,797955,0.9801,0.0931
FST,40,0.786279683,284,-1,0.142920603,0.142920603,0.121981827,0,0,0,1.839195996,3.346950518,379,245,206,1738,784,467,53,434,4.428571429,49,20,1,8,5,1,3,4,0,0,20,0,4,124,70,26,121,/Users/kpolonsky/Downloads/TEST//MSAs//FST_TRUE.fas,965058,0.997,0.0238
FGD6,40,0.71964018,1321,-1,0.175991092,0.175991092,0.129902212,0,0.124250837,0,2.214824863,4.06786372,2001,940,872,10860,4635,1761,1489,2975,6.746130031,323,90,4,25,53,4,2,27,5,8,153,18,8,260,294,140,838,/Users/kpolonsky/Downloads/TEST//MSAs//FGD6_TRUE.fas,3191075,0.996,0.0544
FRRS1,40,0.703867403,665,-1,0.205115224,0.205115224,0.164588032,0,0.202273002,0,2.25444297,4.337226587,905,433,356,4709,2007,981,270,1451,7.506849315,146,56,7,8,18,3,3,13,2,0,59,10,8,124,110,57,386,/Users/kpolonsky/Downloads/TEST//MSAs//FRRS1_TRUE.fas,1252544.5,0.9977,0.0562
SLC4A7,40,0.842733908,913,-1,0.110245087,0.110245087,0.1079562,0,0,0,2.354679982,4.223499361,1507,820,726,7047,3058,1232,864,1893,5.831460674,178,51,11,24,39,3,6,17,0,4,71,11,10,352,212,79,534,/Users/kpolonsky/Downloads/TEST//MSAs//SLC4A7_TRUE.fas,3050633.5,0.9978,0.0308
EPYC,40,0.776,291,-1,0.148336807,0.148336807,0.128843338,0,0,0,2.024648669,3.235002479,375,238,188,2017,1153,372,152,340,7.826923077,52,15,1,4,9,2,2,4,2,0,24,2,1,74,66,41,143,/Users/kpolonsky/Downloads/TEST//MSAs//EPYC_TRUE.fas,850026,0.9991,0.0297
CA8,40,0.850415512,276,-1,0.109338414,0.109338414,0.108102992,0,0,0,1.863109484,3.558871405,361,226,169,1843,824,329,88,602,5.641509434,53,19,2,4,3,3,0,7,0,1,24,3,4,79,61,22,144,/Users/kpolonsky/Downloads/TEST//MSAs//CA8_TRUE.fas,781845,0.9965,0.0243
